scenario,finesse,tau0,vacuum_wavelength_nm,refractive_index,medium_wavelength_nm,w0_experimental_min_um,w0_comfortable_min_um,N,m,k_star,lr_star,L_mm,zR_mm,w0_um,w_curved_um,g2,lr_edge_margin,hemispherical_gap_mm,delta,tau_eff,tau_margin,rho,peak_headroom_ratio,platform_height_margin,platform_exists,platform_width_k,platform_width_lr,platform_width_L_mm,pairwise_er_db,conservative_er_db,w0_band,geometry_warning,geometry_warning_reasons,geometry_screen_status,geometry_pass,geometry_fail_reasons,quality_pass,quality_fail_reasons,final_engineering_pass,rho_design,finesse_ceiling,peak_headroom_ratio_formula,platform_height_margin_formula,rho_is_boundary,scenario_family
CURRENT_PLATFORM,147.000000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,35,4,0.114285714286,0.123464266998,3.086606675,8.224234074,37.841480,40.418789,0.876535733002,0.123464266998,21.913393325,0.027210884354,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001360544218,yes,0.000203500204,0.000420480378,0.010512009,18.546703,13.508909,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,147,0.047619047619,0.001360544218,no,CURRENT_PLATFORM
CURRENT_PLATFORM,147.000000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,35,6,0.171428571429,0.263065668764,6.576641719,11.007444148,43.778777,50.997541,0.736934331236,0.263065668764,18.423358281,0.027210884354,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001360544218,yes,0.000273672687,0.000756877550,0.018921939,18.546703,13.508909,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,147,0.047619047619,0.001360544218,no,CURRENT_PLATFORM
CURRENT_PLATFORM,147.000000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,35,8,0.228571428571,0.432883367091,10.822084177,12.386872022,46.440962,61.668732,0.567116632909,0.432883367091,14.177915823,0.027210884354,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001360544218,yes,0.000166500167,0.000518351156,0.012958779,18.546703,13.508909,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,147,0.047619047619,0.001360544218,no,CURRENT_PLATFORM
CURRENT_PLATFORM,147.000000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,35,9,0.257142857143,0.522432415175,13.060810379,12.487413332,46.629056,67.474427,0.477567584825,0.477567584825,11.939189621,0.027210884354,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001360544218,yes,0.000384024578,0.001205283539,0.030132088,18.546703,13.508909,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,147,0.047619047619,0.001360544218,no,CURRENT_PLATFORM
CURRENT_PLATFORM,147.000000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,35,11,0.314285714286,0.696512515827,17.412812896,11.494097157,44.736069,81.205870,0.303487484173,0.303487484173,7.587187104,0.027210884354,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001360544218,yes,0.000156641604,0.000452511538,0.011312788,18.546703,13.508909,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,147,0.047619047619,0.001360544218,no,CURRENT_PLATFORM
CURRENT_PLATFORM,147.000000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,35,12,0.342857142857,0.775448490726,19.386212268,10.432165672,42.619428,89.939327,0.224551509274,0.224551509274,5.613787732,0.027210884354,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001360544218,yes,0.000496031746,0.001301647125,0.032541178,18.546703,13.508909,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,147,0.047619047619,0.001360544218,no,CURRENT_PLATFORM
CURRENT_PLATFORM,147.000000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,35,13,0.371428571429,0.845531324493,21.138283112,9.034935798,39.662759,100.916622,0.154468675507,0.154468675507,3.861716888,0.027210884354,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001360544218,yes,0.000220458554,0.000500421171,0.012510529,18.546703,13.508909,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,147,0.047619047619,0.001360544218,no,CURRENT_PLATFORM
CURRENT_PLATFORM,147.000000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,35,16,0.457142857143,0.981981430348,24.549535759,3.325460570,24.062807,179.261129,0.018018569652,0.018018569652,0.450464241,0.027210884354,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001360544218,yes,0.000180375180,0.000150868820,0.003771720,18.546703,13.508909,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,147,0.047619047619,0.001360544218,no,CURRENT_PLATFORM
CURRENT_PLATFORM,147.000000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,35,17,0.485714285714,0.997987146998,24.949678675,1.120491361,13.967692,311.328307,0.002012853002,0.002012853002,0.050321325,0.027210884354,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001360544218,yes,0.000721500722,0.000198649119,0.004966228,18.546703,13.508909,high_risk,no,w0_high_risk,hard_fail,no,large_curved_mirror_spot,no,platform_too_narrow,no,1.050000000000,147,0.047619047619,0.001360544218,no,CURRENT_PLATFORM
CURRENT_PLATFORM,151.200000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,36,1,0.027777777778,0.007596123494,0.189903087,2.170602221,19.440638,19.514898,0.992403876506,0.007596123494,24.810096913,0.026455026455,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001322751323,yes,0.001360544218,0.000725219649,0.018130491,18.546703,13.504650,high_risk,no,w0_high_risk,hard_fail,no,short_cavity,no,platform_too_narrow,no,1.050000000000,152,0.047619047619,0.001322751323,no,CURRENT_PLATFORM
CURRENT_PLATFORM,151.200000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,36,5,0.138888888889,0.178606195157,4.465154879,9.575555539,40.832162,45.053306,0.821393804843,0.178606195157,20.534845121,0.026455026455,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001322751323,yes,0.000234576589,0.000564745149,0.014118629,18.546703,13.504650,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,152,0.047619047619,0.001322751323,no,CURRENT_PLATFORM
CURRENT_PLATFORM,151.200000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,36,7,0.194444444444,0.328989928337,8.224748208,11.746157760,45.223930,55.208224,0.671010071663,0.328989928337,16.775251792,0.026455026455,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001322751323,yes,0.000307219662,0.000907182562,0.022679564,18.546703,13.504650,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,152,0.047619047619,0.001322751323,no,CURRENT_PLATFORM
CURRENT_PLATFORM,151.200000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,36,11,0.305555555556,0.671010071663,16.775251792,11.746157760,45.223930,78.845515,0.328989928337,0.328989928337,8.224748208,0.026455026455,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001322751323,yes,0.000159261029,0.000470135682,0.011753392,18.546703,13.504650,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,152,0.047619047619,0.001322751323,no,CURRENT_PLATFORM
CURRENT_PLATFORM,151.200000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,36,13,0.361111111111,0.821393804843,20.534845121,9.575555539,40.832162,96.617126,0.178606195157,0.178606195157,4.465154879,0.026455026455,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001322751323,yes,0.000173160173,0.000416653197,0.010416330,18.546703,13.504650,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,152,0.047619047619,0.001322751323,no,CURRENT_PLATFORM
CURRENT_PLATFORM,151.200000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,36,17,0.472222222222,0.992403876506,24.810096913,2.170602221,19.440638,223.056301,0.007596123494,0.007596123494,0.189903087,0.026455026455,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001322751323,yes,0.000147427392,0.000080438070,0.002010952,18.546703,13.504650,high_risk,no,w0_high_risk,hard_fail,no,large_curved_mirror_spot,no,platform_too_narrow,no,1.050000000000,152,0.047619047619,0.001322751323,no,CURRENT_PLATFORM
CURRENT_PLATFORM,155.400000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,1,0.027027027027,0.007192044826,0.179801121,2.112510254,19.178728,19.248069,0.992807955174,0.007192044826,24.820198879,0.025740025740,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001287001287,yes,0.001322751323,0.000686183137,0.017154578,18.546703,13.500395,high_risk,no,w0_high_risk,hard_fail,no,short_cavity,no,platform_too_narrow,no,1.050000000000,156,0.047619047619,0.001287001287,no,CURRENT_PLATFORM
CURRENT_PLATFORM,155.400000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,2,0.054054054054,0.028561277269,0.714031932,4.164247434,26.927042,27.320015,0.971438722731,0.028561277269,24.285968068,0.025740025740,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001287001287,yes,0.000139236981,0.000145728838,0.003643221,18.546703,13.500395,high_risk,no,w0_high_risk,hard_fail,no,short_cavity,no,platform_too_narrow,no,1.050000000000,156,0.047619047619,0.001287001287,no,CURRENT_PLATFORM
CURRENT_PLATFORM,155.400000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,3,0.081081081081,0.063492943419,1.587323585,6.096186798,32.579883,33.666191,0.936507056581,0.063492943419,23.412676415,0.025740025740,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001287001287,yes,0.000158730159,0.000243272904,0.006081823,18.546703,13.500395,high_risk,no,w0_high_risk,hard_fail,no,short_cavity,no,platform_too_narrow,no,1.050000000000,156,0.047619047619,0.001287001287,no,CURRENT_PLATFORM
CURRENT_PLATFORM,155.400000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,4,0.108108108108,0.110982122841,2.774553071,7.852749966,36.976965,39.217149,0.889017877159,0.110982122841,22.225446929,0.025740025740,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001287001287,yes,0.000188964475,0.000373083192,0.009327080,18.546703,13.500395,high_risk,no,w0_high_risk,hard_fail,no,short_cavity,no,platform_too_narrow,no,1.050000000000,156,0.047619047619,0.001287001287,no,CURRENT_PLATFORM
CURRENT_PLATFORM,155.400000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,5,0.135135135135,0.169662638305,4.241565958,9.383403816,40.420398,44.358137,0.830337361695,0.169662638305,20.758434042,0.025740025740,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001287001287,yes,0.000144300144,0.000340278282,0.008506957,18.546703,13.500395,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,156,0.047619047619,0.001287001287,no,CURRENT_PLATFORM
CURRENT_PLATFORM,155.400000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,6,0.162162162162,0.237846358221,5.946158956,10.644114222,43.050197,49.312144,0.762153641779,0.237846358221,19.053841044,0.025740025740,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001287001287,yes,0.000256016385,0.000685113195,0.017127830,18.546703,13.500395,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,156,0.047619047619,0.001287001287,no,CURRENT_PLATFORM
CURRENT_PLATFORM,155.400000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,7,0.189189189189,0.313571761110,7.839294028,11.598612841,44.939000,54.240769,0.686428238890,0.313571761110,17.160705972,0.025740025740,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001287001287,yes,0.000141723356,0.000413120574,0.010328014,18.546703,13.500395,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,156,0.047619047619,0.001287001287,no,CURRENT_PLATFORM
CURRENT_PLATFORM,155.400000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,8,0.216216216216,0.394660365002,9.866509125,12.219440487,46.126026,59.285227,0.605339634998,0.394660365002,15.133490875,0.025740025740,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001287001287,yes,0.000147885241,0.000454156378,0.011353909,18.546703,13.500395,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,156,0.047619047619,0.001287001287,no,CURRENT_PLATFORM
CURRENT_PLATFORM,155.400000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,9,0.243243243243,0.478779398402,11.969484960,12.488737078,46.631528,64.590531,0.521220601598,0.478779398402,13.030515040,0.025740025740,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001287001287,yes,0.000360750361,0.001132351551,0.028308789,18.546703,13.500395,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,156,0.047619047619,0.001287001287,no,CURRENT_PLATFORM
CURRENT_PLATFORM,155.400000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,10,0.270270270270,0.563508909873,14.087722747,12.398755441,46.463233,70.326943,0.436491090127,0.436491090127,10.912277253,0.025740025740,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001287001287,yes,0.000166500167,0.000518824890,0.012970622,18.546703,13.500395,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,156,0.047619047619,0.001287001287,no,CURRENT_PLATFORM
CURRENT_PLATFORM,155.400000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,11,0.297297297297,0.646411385638,16.160284641,11.952084184,45.618626,76.717257,0.353588614362,0.353588614362,8.839715359,0.025740025740,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001287001287,yes,0.000176366843,0.000529744612,0.013243615,18.546703,13.500395,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,156,0.047619047619,0.001287001287,no,CURRENT_PLATFORM
CURRENT_PLATFORM,155.400000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,12,0.324324324324,0.725101872409,18.127546810,11.161573227,44.084213,84.080870,0.274898127591,0.274898127591,6.872453190,0.025740025740,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001287001287,yes,0.000466853408,0.001308808681,0.032720217,18.546703,13.500395,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,156,0.047619047619,0.001287001287,no,CURRENT_PLATFORM
CURRENT_PLATFORM,155.400000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,13,0.351351351351,0.797316588152,19.932914704,10.049964130,41.831423,92.916648,0.202683411848,0.202683411848,5.067085296,0.025740025740,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001287001287,yes,0.000140056022,0.000353748564,0.008843714,18.546703,13.500395,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,156,0.047619047619,0.001287001287,no,CURRENT_PLATFORM
CURRENT_PLATFORM,155.400000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,14,0.378378378378,0.860978046977,21.524451174,8.649235862,38.806927,104.080066,0.139021953023,0.139021953023,3.475548826,0.025740025740,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001287001287,yes,0.000205254516,0.000446350545,0.011158764,18.546703,13.500395,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,156,0.047619047619,0.001287001287,no,CURRENT_PLATFORM
CURRENT_PLATFORM,155.400000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,15,0.405405405405,0.914254824622,22.856370616,6.999684827,34.910786,119.221554,0.085745175378,0.085745175378,2.143629384,0.025740025740,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001287001287,yes,0.000297619048,0.000524103546,0.013102589,18.546703,13.500395,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,156,0.047619047619,0.001287001287,no,CURRENT_PLATFORM
CURRENT_PLATFORM,155.400000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,16,0.432432432432,0.955614245194,23.890356130,5.148765603,29.941389,142.118344,0.044385754806,0.044385754806,1.109643870,0.025740025740,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001287001287,yes,0.000226757370,0.000293717323,0.007342933,18.546703,13.500395,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,156,0.047619047619,0.001287001287,no,CURRENT_PLATFORM
CURRENT_PLATFORM,155.400000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,17,0.459459459459,0.983866473467,24.596661837,3.149725767,23.418375,184.370783,0.016133526533,0.016133526533,0.403338163,0.025740025740,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001287001287,yes,0.000152625153,0.000120753816,0.003018845,18.546703,13.500395,high_risk,no,w0_high_risk,hard_fail,no,large_curved_mirror_spot,no,platform_too_narrow,no,1.050000000000,156,0.047619047619,0.001287001287,no,CURRENT_PLATFORM
CURRENT_PLATFORM,155.400000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,18,0.486486486486,0.998198744271,24.954968607,1.060074056,13.585902,320.111148,0.001801255729,0.001801255729,0.045031393,0.025740025740,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001287001287,yes,0.000680272109,0.000177182576,0.004429564,18.546703,13.500395,high_risk,no,w0_high_risk,hard_fail,no,large_curved_mirror_spot,no,platform_too_narrow,no,1.050000000000,156,0.047619047619,0.001287001287,no,CURRENT_PLATFORM
CURRENT_PLATFORM,159.600000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,38,1,0.026315789474,0.006819348299,0.170483707,2.057432379,18.927060,18.991927,0.993180651701,0.006819348299,24.829516293,0.025062656642,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001253132832,yes,0.001287001287,0.000650211687,0.016255292,18.546703,13.496580,high_risk,no,w0_high_risk,hard_fail,no,short_cavity,no,platform_too_narrow,no,1.050000000000,160,0.047619047619,0.001253132832,no,CURRENT_PLATFORM
CURRENT_PLATFORM,159.600000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,38,3,0.078947368421,0.060263124397,1.506578110,5.949342413,32.185100,33.201043,0.939736875603,0.060263124397,23.493421890,0.025062656642,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001253132832,yes,0.000146520147,0.000219022878,0.005475572,18.546703,13.496580,high_risk,no,w0_high_risk,hard_fail,no,short_cavity,no,platform_too_narrow,no,1.050000000000,160,0.047619047619,0.001253132832,no,CURRENT_PLATFORM
CURRENT_PLATFORM,159.600000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,38,5,0.131578947368,0.161359214187,4.033980355,9.196548883,40.015922,43.696317,0.838640785813,0.161359214187,20.966019645,0.025062656642,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001253132832,yes,0.000138026225,0.000319053001,0.007976325,18.546703,13.496580,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,160,0.047619047619,0.001253132832,no,CURRENT_PLATFORM
CURRENT_PLATFORM,159.600000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,38,7,0.184210526316,0.299152287674,7.478807192,11.447166583,44.644646,53.328277,0.700847712326,0.299152287674,17.521192808,0.025062656642,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001253132832,yes,0.000160333494,0.000461234396,0.011530860,18.546703,13.496580,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,160,0.047619047619,0.001253132832,no,CURRENT_PLATFORM
CURRENT_PLATFORM,159.600000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,38,9,0.236842105263,0.458710327264,11.467758182,12.457306163,46.572811,63.302022,0.541289672736,0.458710327264,13.532241818,0.025062656642,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001253132832,yes,0.000133386688,0.000417613843,0.010440346,18.546703,13.496580,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,160,0.047619047619,0.001253132832,no,CURRENT_PLATFORM
CURRENT_PLATFORM,159.600000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,38,11,0.289473684211,0.622742743570,15.568568589,12.117503324,45.933227,74.783908,0.377257256430,0.377257256430,9.431431411,0.025062656642,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001253132832,yes,0.000219442616,0.000668377445,0.016709436,18.546703,13.496580,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,160,0.047619047619,0.001253132832,no,CURRENT_PLATFORM
CURRENT_PLATFORM,159.600000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,38,13,0.342105263158,0.773474079061,19.336851977,10.464580978,42.685592,89.685524,0.226525920939,0.226525920939,5.663148023,0.025062656642,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001253132832,yes,0.000453514739,0.001193693819,0.029842345,18.546703,13.496580,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,160,0.047619047619,0.001253132832,no,CURRENT_PLATFORM
CURRENT_PLATFORM,159.600000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,38,15,0.394736842105,0.894570254698,22.364256367,7.677658909,36.562408,112.603843,0.105429745302,0.105429745302,2.635743633,0.025062656642,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001253132832,yes,0.000288600289,0.000556406697,0.013910167,18.546703,13.496580,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,160,0.047619047619,0.001253132832,no,CURRENT_PLATFORM
CURRENT_PLATFORM,159.600000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,38,17,0.447368421053,0.972908620850,24.322715521,4.058743365,26.583746,161.510448,0.027091379150,0.027091379150,0.677284479,0.025062656642,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001253132832,yes,0.000182448458,0.000186274356,0.004656859,18.546703,13.496580,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,160,0.047619047619,0.001253132832,no,CURRENT_PLATFORM
CURRENT_PLATFORM,163.800000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,39,1,0.025641025641,0.006474868681,0.161871717,2.005141011,18.684989,18.745776,0.993525131319,0.006474868681,24.838128283,0.024420024420,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001221001221,yes,0.001253132832,0.000616993004,0.015424825,18.546703,13.492767,high_risk,no,w0_high_risk,hard_fail,no,short_cavity,no,platform_too_narrow,no,1.050000000000,164,0.047619047619,0.001221001221,no,CURRENT_PLATFORM
CURRENT_PLATFORM,163.800000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,39,2,0.051282051282,0.025731779026,0.643294476,3.958349923,26.252912,26.597340,0.974268220974,0.025731779026,24.356705524,0.024420024420,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001221001221,yes,0.000125313283,0.000124670664,0.003116767,18.546703,13.492767,high_risk,no,w0_high_risk,hard_fail,no,short_cavity,no,platform_too_narrow,no,1.050000000000,164,0.047619047619,0.001221001221,no,CURRENT_PLATFORM
CURRENT_PLATFORM,163.800000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,39,4,0.102564102564,0.100278618298,2.506965457,7.509278303,36.159256,38.121103,0.899721381702,0.100278618298,22.493034543,0.024420024420,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001221001221,yes,0.000164203612,0.000309795756,0.007744894,18.546703,13.492767,high_risk,no,w0_high_risk,hard_fail,no,short_cavity,no,platform_too_narrow,no,1.050000000000,164,0.047619047619,0.001221001221,no,CURRENT_PLATFORM
CURRENT_PLATFORM,163.800000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,39,5,0.128205128205,0.153637823245,3.840945581,9.015030592,39.619043,43.065140,0.846362176755,0.153637823245,21.159054419,0.024420024420,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001221001221,yes,0.000192012289,0.000434898201,0.010872455,18.546703,13.492767,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,164,0.047619047619,0.001221001221,no,CURRENT_PLATFORM
CURRENT_PLATFORM,163.800000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,39,7,0.179487179487,0.285653719298,7.141342982,11.293130433,44.343254,52.465421,0.714346280702,0.285653719298,17.858657018,0.024420024420,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001221001221,yes,0.000154607297,0.000438861814,0.010971545,18.546703,13.492767,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,164,0.047619047619,0.001221001221,no,CURRENT_PLATFORM
CURRENT_PLATFORM,163.800000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,39,8,0.205128205128,0.360891268042,9.022281701,12.006476395,45.722310,57.192725,0.639108731958,0.360891268042,15.977718299,0.024420024420,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001221001221,yes,0.000280112045,0.000845093465,0.021127337,18.546703,13.492767,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,164,0.047619047619,0.001221001221,no,CURRENT_PLATFORM
CURRENT_PLATFORM,163.800000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,39,10,0.256410256410,0.520132970055,13.003324251,12.489862477,46.633629,67.319170,0.479867029945,0.479867029945,11.996675749,0.024420024420,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001221001221,yes,0.000340136054,0.001067738276,0.026693457,18.546703,13.492767,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,164,0.047619047619,0.001221001221,no,CURRENT_PLATFORM
CURRENT_PLATFORM,163.800000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,39,11,0.282051282051,0.600012846888,15.000321172,12.247383151,46.178735,73.016164,0.399987153112,0.399987153112,9.999678828,0.024420024420,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001221001221,yes,0.000212585034,0.000654301356,0.016357534,18.546703,13.492767,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,164,0.047619047619,0.001221001221,no,CURRENT_PLATFORM
CURRENT_PLATFORM,163.800000000000,4.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,39,14,0.358974358974,0.816222687798,20.405567195,9.682562023,41.059677,95.778841,0.183777312202,0.183777312202,4.594432805,0.024420024420,4.200000000000,0.200000000000,1.050000000000,0.047619047619,0.001221001221,yes,0.000136054422,0.000331120095,0.008278002,18.546703,13.492767,high_risk,yes,w0_high_risk,warning,yes,pass,no,platform_too_narrow,no,1.050000000000,164,0.047619047619,0.001221001221,no,CURRENT_PLATFORM
